Ride_ID,Timestamp,Month,Pickup_Location,Dropoff_Location,Fare_NPR,Payment_Method,Weather,Is_Peak_Hour,Is_Bottleneck_Zone,Driver_Rating,Ride_Status
232,7/31/2026 22:53,July,Chabahil,Balaju,488,Esewa,Heavy Monsoon Rain,0,1,,Canceled
233,8/18/2026 0:57,August,Koteshwor,Kalanki,322,Khalti,Heavy Monsoon Rain,0,1,,Canceled
234,6/20/2026 17:46,June,Putalisadak,Kalanki,313,Khalti,Clear,1,1,,Canceled
235,7/9/2026 3:03,July,Thamel,Lalitpur-Jhamsikhel,152,Esewa,Cloudy,0,0,,Canceled
236,6/15/2026 15:38,June,Kalanki,Putalisadak,193,Fonepay,Clear,0,1,,Canceled
237,7/8/2026 13:00,July,Bhaktapur-Suryabinayak,Koteshwor,215,Esewa,Clear,0,1,,Canceled
238,8/25/2026 21:05,August,Bhaktapur-Suryabinayak,Kalanki,446,Cash,Heavy Monsoon Rain,0,1,,Canceled
239,7/31/2026 1:40,July,Putalisadak,Chabahil,128,Khalti,Clear,0,1,4,Completed
240,6/9/2026 11:15,June,Koteshwor,Balaju,319,Khalti,Heavy Monsoon Rain,1,1,,Canceled
241,6/6/2026 11:34,June,Bhaktapur-Suryabinayak,Balaju,606,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
242,8/29/2026 15:40,August,Chabahil,Balaju,152,Fonepay,Cloudy,0,1,4.6,Completed
243,7/29/2026 1:18,July,Thamel,Kalanki,197,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
244,7/11/2026 9:32,July,Putalisadak,Balaju,323,Esewa,Clear,1,0,3.6,Completed
245,8/22/2026 6:18,August,Bhaktapur-Suryabinayak,Balaju,404,Cash,Heavy Monsoon Rain,0,0,,Canceled
246,7/5/2026 3:51,July,Bhaktapur-Suryabinayak,Thamel,482,Esewa,Heavy Monsoon Rain,0,0,,Canceled
247,7/20/2026 10:11,July,Balaju,Bhaktapur-Suryabinayak,400,Esewa,Cloudy,1,0,4.9,Completed
248,8/6/2026 8:51,August,Koteshwor,Putalisadak,160,Esewa,Cloudy,0,1,4.1,Completed
249,6/24/2026 17:18,June,Bhaktapur-Suryabinayak,Kalanki,373,Cash,Cloudy,1,1,4.5,Completed
250,7/10/2026 14:38,July,Putalisadak,Koteshwor,418,Esewa,Heavy Monsoon Rain,0,1,,Canceled
251,7/28/2026 1:46,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,364,Esewa,Heavy Monsoon Rain,0,0,,Canceled
252,8/21/2026 1:04,August,Putalisadak,Chabahil,135,Fonepay,Cloudy,0,1,,Canceled
253,6/19/2026 19:43,June,Balaju,Kalanki,261,Fonepay,Heavy Monsoon Rain,1,1,3.9,Completed
254,8/22/2026 11:23,August,Putalisadak,Lalitpur-Jhamsikhel,336,Cash,Heavy Monsoon Rain,1,0,,Canceled
255,8/26/2026 14:23,August,Bhaktapur-Suryabinayak,Thamel,266,Cash,Heavy Monsoon Rain,0,0,,Canceled
256,8/7/2026 11:25,August,Bhaktapur-Suryabinayak,Putalisadak,419,Khalti,Heavy Monsoon Rain,1,0,,Canceled
257,6/15/2026 0:47,June,Chabahil,Lalitpur-Jhamsikhel,251,Esewa,Heavy Monsoon Rain,0,1,,Canceled
258,7/4/2026 8:45,July,Balaju,Koteshwor,371,Khalti,Clear,0,1,3.8,Completed
259,6/18/2026 2:28,June,Chabahil,Putalisadak,164,Esewa,Cloudy,0,1,,Canceled
260,8/27/2026 10:42,August,Bhaktapur-Suryabinayak,Putalisadak,455,Cash,Heavy Monsoon Rain,1,0,4.8,Completed
261,6/21/2026 22:45,June,Chabahil,Balaju,380,Khalti,Cloudy,0,1,3.8,Completed
262,6/26/2026 4:15,June,Balaju,Kalanki,431,Khalti,Heavy Monsoon Rain,0,1,,Canceled
263,7/30/2026 17:08,July,Koteshwor,Kalanki,549,Khalti,Heavy Monsoon Rain,1,1,,Canceled
264,8/31/2026 23:30,August,Putalisadak,Balaju,157,Esewa,Cloudy,0,0,3.7,Completed
265,7/11/2026 20:04,July,Balaju,Thamel,185,Khalti,Clear,0,0,,Canceled
266,8/10/2026 20:37,August,Chabahil,Balaju,477,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
267,8/4/2026 1:53,August,Koteshwor,Bhaktapur-Suryabinayak,385,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
268,6/22/2026 5:20,June,Thamel,Chabahil,224,Khalti,Heavy Monsoon Rain,0,1,,Canceled
269,7/3/2026 6:40,July,Lalitpur-Jhamsikhel,Koteshwor,233,Khalti,Heavy Monsoon Rain,0,1,4.3,Completed
270,6/22/2026 18:37,June,Chabahil,Koteshwor,183,Khalti,Cloudy,1,1,4.7,Completed
271,6/4/2026 2:02,June,Lalitpur-Jhamsikhel,Putalisadak,466,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
272,8/19/2026 20:01,August,Balaju,Bhaktapur-Suryabinayak,274,Khalti,Cloudy,0,0,4.2,Completed
273,8/27/2026 12:19,August,Balaju,Kalanki,280,Cash,Heavy Monsoon Rain,0,1,4.2,Completed
274,8/1/2026 14:13,August,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,280,Fonepay,Clear,0,0,4.8,Completed
275,7/11/2026 23:55,July,Bhaktapur-Suryabinayak,Thamel,432,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
276,8/5/2026 17:06,August,Bhaktapur-Suryabinayak,Koteshwor,309,Esewa,Heavy Monsoon Rain,1,1,,Canceled
277,7/5/2026 14:15,July,Chabahil,Kalanki,375,Cash,Heavy Monsoon Rain,0,1,,Canceled
278,7/20/2026 19:26,July,Thamel,Balaju,487,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
279,8/13/2026 23:20,August,Thamel,Balaju,375,Fonepay,Clear,0,0,5,Completed
280,7/30/2026 15:56,July,Lalitpur-Jhamsikhel,Thamel,232,Cash,Heavy Monsoon Rain,0,0,,Canceled
281,7/21/2026 16:29,July,Thamel,Koteshwor,244,Khalti,Heavy Monsoon Rain,1,1,,Canceled
282,6/7/2026 9:31,June,Balaju,Chabahil,227,Cash,Clear,1,1,4.1,Completed
283,7/4/2026 23:23,July,Putalisadak,Chabahil,454,Cash,Heavy Monsoon Rain,0,1,,Canceled
284,6/7/2026 18:35,June,Thamel,Chabahil,204,Khalti,Cloudy,1,1,4.1,Completed
285,7/28/2026 17:17,July,Koteshwor,Chabahil,545,Cash,Heavy Monsoon Rain,1,1,,Canceled
286,7/18/2026 10:35,July,Bhaktapur-Suryabinayak,Balaju,375,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
287,8/17/2026 16:25,August,Kalanki,Koteshwor,247,Cash,Cloudy,1,1,4.6,Completed
288,7/31/2026 16:29,July,Chabahil,Bhaktapur-Suryabinayak,487,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
289,8/18/2026 10:10,August,Putalisadak,Lalitpur-Jhamsikhel,379,Khalti,Clear,1,0,,Canceled
290,8/4/2026 16:34,August,Balaju,Bhaktapur-Suryabinayak,471,Khalti,Cloudy,1,0,4.7,Completed
291,7/18/2026 10:43,July,Koteshwor,Lalitpur-Jhamsikhel,226,Khalti,Heavy Monsoon Rain,1,1,,Canceled
292,8/16/2026 15:16,August,Thamel,Putalisadak,365,Cash,Cloudy,0,0,3.8,Completed
293,8/20/2026 23:39,August,Putalisadak,Koteshwor,190,Fonepay,Heavy Monsoon Rain,0,1,4.4,Completed
294,8/29/2026 3:12,August,Kalanki,Lalitpur-Jhamsikhel,334,Khalti,Clear,0,1,3.7,Completed
295,8/28/2026 6:26,August,Balaju,Putalisadak,190,Cash,Clear,0,0,4.3,Completed
296,8/11/2026 10:42,August,Balaju,Lalitpur-Jhamsikhel,364,Esewa,Clear,1,0,,Canceled
297,6/23/2026 14:58,June,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,255,Khalti,Clear,0,0,4.4,Completed
298,6/25/2026 7:17,June,Lalitpur-Jhamsikhel,Koteshwor,373,Khalti,Heavy Monsoon Rain,0,1,,Canceled
299,8/30/2026 6:44,August,Balaju,Chabahil,417,Esewa,Heavy Monsoon Rain,0,1,4.3,Completed
300,7/6/2026 9:07,July,Putalisadak,Thamel,252,Khalti,Cloudy,1,0,3.9,Completed
301,7/7/2026 22:05,July,Bhaktapur-Suryabinayak,Thamel,365,Khalti,Cloudy,0,0,3.8,Completed
302,8/8/2026 8:59,August,Lalitpur-Jhamsikhel,Koteshwor,242,Cash,Clear,0,1,3.9,Completed
303,8/25/2026 16:14,August,Thamel,Kalanki,430,Cash,Clear,1,1,4,Completed
304,7/31/2026 3:43,July,Chabahil,Kalanki,328,Fonepay,Cloudy,0,1,4.5,Completed
305,7/31/2026 15:41,July,Thamel,Balaju,397,Khalti,Heavy Monsoon Rain,0,0,,Canceled
306,7/7/2026 20:03,July,Koteshwor,Putalisadak,139,Fonepay,Clear,0,1,,Canceled
307,6/23/2026 13:56,June,Chabahil,Kalanki,522,Esewa,Heavy Monsoon Rain,0,1,3.8,Completed
308,7/8/2026 1:00,July,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,407,Cash,Heavy Monsoon Rain,0,0,,Canceled
309,7/7/2026 14:41,July,Balaju,Koteshwor,259,Esewa,Clear,0,1,3.8,Completed
310,6/15/2026 10:10,June,Balaju,Bhaktapur-Suryabinayak,365,Khalti,Heavy Monsoon Rain,1,0,,Canceled
311,6/2/2026 23:21,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,209,Fonepay,Clear,0,0,4.4,Completed
312,8/21/2026 12:52,August,Putalisadak,Lalitpur-Jhamsikhel,164,Khalti,Cloudy,0,0,4.1,Completed
313,6/13/2026 5:08,June,Balaju,Chabahil,172,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
314,7/4/2026 12:15,July,Balaju,Putalisadak,403,Khalti,Heavy Monsoon Rain,0,0,,Canceled
315,7/9/2026 18:46,July,Kalanki,Thamel,312,Khalti,Clear,1,1,3.6,Completed
316,6/16/2026 14:19,June,Chabahil,Lalitpur-Jhamsikhel,251,Khalti,Heavy Monsoon Rain,0,1,,Canceled
317,8/21/2026 9:23,August,Thamel,Koteshwor,618,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
318,6/20/2026 14:47,June,Bhaktapur-Suryabinayak,Thamel,231,Esewa,Clear,0,0,4.6,Completed
319,8/27/2026 19:55,August,Koteshwor,Bhaktapur-Suryabinayak,518,Esewa,Heavy Monsoon Rain,1,1,,Canceled
320,6/10/2026 18:07,June,Kalanki,Balaju,254,Fonepay,Clear,1,1,3.7,Completed
321,8/6/2026 14:07,August,Thamel,Putalisadak,166,Esewa,Clear,0,0,4.8,Completed
322,7/28/2026 1:29,July,Chabahil,Bhaktapur-Suryabinayak,353,Esewa,Cloudy,0,1,4.3,Completed
323,8/11/2026 14:43,August,Lalitpur-Jhamsikhel,Putalisadak,322,Cash,Clear,0,0,3.9,Completed
324,6/1/2026 23:13,June,Koteshwor,Kalanki,296,Esewa,Cloudy,0,1,,Canceled
325,8/29/2026 2:34,August,Kalanki,Koteshwor,190,Esewa,Heavy Monsoon Rain,0,1,,Canceled
326,7/7/2026 13:11,July,Chabahil,Balaju,311,Esewa,Clear,0,1,5,Completed
327,7/19/2026 14:55,July,Putalisadak,Thamel,263,Cash,Heavy Monsoon Rain,0,0,,Canceled
328,8/23/2026 11:07,August,Chabahil,Bhaktapur-Suryabinayak,240,Esewa,Cloudy,1,1,4.6,Completed
329,6/29/2026 0:48,June,Kalanki,Thamel,337,Esewa,Clear,0,1,4.3,Completed
330,6/30/2026 7:29,June,Bhaktapur-Suryabinayak,Koteshwor,302,Khalti,Heavy Monsoon Rain,0,1,,Canceled
331,6/15/2026 1:51,June,Putalisadak,Lalitpur-Jhamsikhel,243,Cash,Cloudy,0,0,,Canceled
332,6/27/2026 2:06,June,Kalanki,Lalitpur-Jhamsikhel,343,Cash,Heavy Monsoon Rain,0,1,4.6,Completed
333,7/22/2026 14:14,July,Thamel,Balaju,191,Cash,Cloudy,0,0,4.3,Completed
334,7/8/2026 7:52,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,241,Khalti,Cloudy,0,0,4,Completed
335,6/19/2026 21:33,June,Thamel,Lalitpur-Jhamsikhel,260,Khalti,Clear,0,0,3.6,Completed
336,8/15/2026 23:58,August,Chabahil,Putalisadak,373,Esewa,Clear,0,1,,Canceled
337,6/7/2026 11:41,June,Putalisadak,Balaju,432,Khalti,Clear,1,0,4.1,Completed
338,7/9/2026 12:11,July,Balaju,Koteshwor,382,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
339,8/30/2026 4:51,August,Balaju,Kalanki,333,Esewa,Clear,0,1,4.3,Completed
340,6/18/2026 12:15,June,Lalitpur-Jhamsikhel,Koteshwor,224,Khalti,Heavy Monsoon Rain,0,1,,Canceled
341,7/28/2026 11:05,July,Thamel,Kalanki,532,Khalti,Heavy Monsoon Rain,1,1,,Canceled
342,8/26/2026 19:38,August,Kalanki,Balaju,280,Cash,Clear,1,1,,Canceled
343,8/15/2026 23:42,August,Thamel,Lalitpur-Jhamsikhel,406,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
344,7/9/2026 0:13,July,Thamel,Putalisadak,510,Cash,Heavy Monsoon Rain,0,0,4.9,Completed
345,8/29/2026 19:45,August,Thamel,Lalitpur-Jhamsikhel,482,Fonepay,Heavy Monsoon Rain,1,0,4.7,Completed
346,7/19/2026 14:34,July,Bhaktapur-Suryabinayak,Chabahil,425,Khalti,Heavy Monsoon Rain,0,1,,Canceled
347,8/5/2026 15:29,August,Koteshwor,Balaju,396,Esewa,Heavy Monsoon Rain,0,1,4.9,Completed
348,7/18/2026 10:26,July,Kalanki,Bhaktapur-Suryabinayak,252,Fonepay,Cloudy,1,1,,Canceled
349,6/3/2026 8:35,June,Putalisadak,Chabahil,220,Fonepay,Clear,0,1,4,Completed
350,7/19/2026 18:53,July,Thamel,Lalitpur-Jhamsikhel,326,Khalti,Cloudy,1,0,4.6,Completed
351,8/2/2026 23:41,August,Balaju,Thamel,420,Fonepay,Heavy Monsoon Rain,0,0,3.8,Completed
352,8/9/2026 15:11,August,Kalanki,Bhaktapur-Suryabinayak,158,Cash,Cloudy,0,1,4.9,Completed
353,8/25/2026 1:48,August,Kalanki,Lalitpur-Jhamsikhel,238,Fonepay,Clear,0,1,,Canceled
354,6/9/2026 22:09,June,Kalanki,Chabahil,311,Esewa,Cloudy,0,1,,Canceled
355,6/8/2026 19:40,June,Balaju,Bhaktapur-Suryabinayak,166,Esewa,Clear,1,0,,Canceled
356,6/1/2026 17:35,June,Putalisadak,Kalanki,442,Cash,Heavy Monsoon Rain,1,1,,Canceled
357,8/8/2026 9:01,August,Putalisadak,Balaju,226,Fonepay,Cloudy,1,0,4.9,Completed
358,8/7/2026 4:15,August,Thamel,Bhaktapur-Suryabinayak,301,Khalti,Cloudy,0,0,,Canceled
359,7/5/2026 12:05,July,Bhaktapur-Suryabinayak,Thamel,341,Esewa,Heavy Monsoon Rain,0,0,,Canceled
360,8/29/2026 7:19,August,Koteshwor,Putalisadak,167,Cash,Clear,0,1,4.1,Completed
361,7/19/2026 17:30,July,Kalanki,Putalisadak,351,Cash,Heavy Monsoon Rain,1,1,3.6,Completed
362,7/26/2026 20:50,July,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,141,Cash,Clear,0,0,3.8,Completed
363,8/28/2026 18:30,August,Lalitpur-Jhamsikhel,Kalanki,447,Cash,Heavy Monsoon Rain,1,1,,Canceled
364,8/9/2026 18:42,August,Kalanki,Chabahil,166,Khalti,Clear,1,1,,Canceled
365,6/27/2026 18:09,June,Putalisadak,Kalanki,263,Khalti,Clear,1,1,4.3,Completed
366,8/12/2026 12:43,August,Bhaktapur-Suryabinayak,Thamel,160,Fonepay,Clear,0,0,,Canceled
367,8/4/2026 23:22,August,Kalanki,Koteshwor,333,Esewa,Heavy Monsoon Rain,0,1,,Canceled
368,6/10/2026 10:38,June,Putalisadak,Balaju,175,Khalti,Cloudy,1,0,,Canceled
369,8/21/2026 8:50,August,Balaju,Thamel,302,Fonepay,Cloudy,0,0,,Canceled
370,8/10/2026 12:27,August,Chabahil,Putalisadak,163,Esewa,Cloudy,0,1,4.7,Completed
371,7/8/2026 7:45,July,Koteshwor,Kalanki,277,Khalti,Heavy Monsoon Rain,0,1,4.1,Completed
372,8/21/2026 4:47,August,Putalisadak,Chabahil,243,Khalti,Heavy Monsoon Rain,0,1,,Canceled
373,6/12/2026 0:19,June,Balaju,Chabahil,172,Khalti,Clear,0,1,,Canceled
374,6/17/2026 2:11,June,Putalisadak,Thamel,172,Esewa,Cloudy,0,0,3.5,Completed
375,7/16/2026 17:05,July,Bhaktapur-Suryabinayak,Balaju,214,Esewa,Heavy Monsoon Rain,1,0,,Canceled
376,7/8/2026 13:24,July,Koteshwor,Putalisadak,206,Fonepay,Cloudy,0,1,,Canceled
377,8/27/2026 12:10,August,Chabahil,Thamel,359,Khalti,Heavy Monsoon Rain,0,1,4.2,Completed
378,6/9/2026 5:27,June,Lalitpur-Jhamsikhel,Thamel,367,Khalti,Clear,0,0,,Canceled
379,6/10/2026 11:16,June,Thamel,Putalisadak,374,Esewa,Heavy Monsoon Rain,1,0,,Canceled
380,7/29/2026 3:08,July,Lalitpur-Jhamsikhel,Kalanki,406,Esewa,Heavy Monsoon Rain,0,1,,Canceled
381,8/19/2026 12:51,August,Bhaktapur-Suryabinayak,Thamel,340,Khalti,Clear,0,0,4.7,Completed
382,8/23/2026 19:08,August,Lalitpur-Jhamsikhel,Chabahil,474,Fonepay,Cloudy,1,1,,Canceled
383,7/11/2026 5:25,July,Bhaktapur-Suryabinayak,Chabahil,244,Esewa,Clear,0,1,4,Completed
384,7/6/2026 12:23,July,Koteshwor,Bhaktapur-Suryabinayak,296,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
385,8/27/2026 17:01,August,Balaju,Bhaktapur-Suryabinayak,447,Fonepay,Cloudy,1,0,,Canceled
386,7/8/2026 22:04,July,Putalisadak,Bhaktapur-Suryabinayak,191,Esewa,Cloudy,0,0,,Canceled
387,8/21/2026 9:15,August,Lalitpur-Jhamsikhel,Putalisadak,436,Fonepay,Clear,1,0,4.7,Completed
388,6/10/2026 14:38,June,Balaju,Lalitpur-Jhamsikhel,530,Esewa,Heavy Monsoon Rain,0,0,4.9,Completed
389,8/28/2026 13:34,August,Kalanki,Balaju,163,Khalti,Cloudy,0,1,,Canceled
390,6/14/2026 7:42,June,Bhaktapur-Suryabinayak,Koteshwor,453,Cash,Heavy Monsoon Rain,0,1,,Canceled
391,7/13/2026 13:06,July,Kalanki,Koteshwor,326,Khalti,Heavy Monsoon Rain,0,1,,Canceled
392,8/5/2026 23:33,August,Thamel,Lalitpur-Jhamsikhel,320,Khalti,Cloudy,0,0,4.2,Completed
393,8/26/2026 18:44,August,Chabahil,Thamel,477,Cash,Clear,1,1,,Canceled
394,6/14/2026 9:26,June,Koteshwor,Kalanki,387,Fonepay,Cloudy,1,1,4,Completed
395,7/29/2026 6:33,July,Balaju,Chabahil,236,Esewa,Heavy Monsoon Rain,0,1,,Canceled
396,7/27/2026 23:44,July,Balaju,Chabahil,273,Cash,Cloudy,0,1,3.6,Completed
397,8/30/2026 3:01,August,Bhaktapur-Suryabinayak,Putalisadak,285,Cash,Heavy Monsoon Rain,0,0,,Canceled
398,7/2/2026 16:11,July,Chabahil,Thamel,462,Esewa,Clear,1,1,,Canceled
399,6/30/2026 12:40,June,Chabahil,Koteshwor,450,Esewa,Heavy Monsoon Rain,0,1,,Canceled
400,6/4/2026 23:39,June,Thamel,Lalitpur-Jhamsikhel,446,Esewa,Heavy Monsoon Rain,0,0,,Canceled
401,6/1/2026 22:13,June,Thamel,Chabahil,240,Cash,Heavy Monsoon Rain,0,1,4.7,Completed
402,8/8/2026 5:23,August,Bhaktapur-Suryabinayak,Koteshwor,249,Esewa,Heavy Monsoon Rain,0,1,,Canceled
403,7/4/2026 21:55,July,Balaju,Lalitpur-Jhamsikhel,445,Khalti,Heavy Monsoon Rain,0,0,,Canceled
404,8/18/2026 12:37,August,Koteshwor,Thamel,495,Khalti,Heavy Monsoon Rain,0,1,,Canceled
405,8/19/2026 5:52,August,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,188,Cash,Cloudy,0,0,4,Completed
406,7/1/2026 9:07,July,Chabahil,Thamel,540,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
407,7/24/2026 19:08,July,Putalisadak,Thamel,479,Fonepay,Cloudy,1,0,,Canceled
408,8/21/2026 17:44,August,Chabahil,Bhaktapur-Suryabinayak,629,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
409,7/7/2026 4:11,July,Bhaktapur-Suryabinayak,Balaju,205,Esewa,Heavy Monsoon Rain,0,0,4.8,Completed
410,6/2/2026 15:08,June,Thamel,Balaju,378,Esewa,Clear,0,0,4.5,Completed
411,7/23/2026 21:31,July,Putalisadak,Bhaktapur-Suryabinayak,518,Esewa,Heavy Monsoon Rain,0,0,3.8,Completed
412,8/12/2026 0:50,August,Thamel,Chabahil,260,Cash,Cloudy,0,1,3.8,Completed
413,7/7/2026 5:49,July,Balaju,Lalitpur-Jhamsikhel,247,Esewa,Heavy Monsoon Rain,0,0,,Canceled
414,8/13/2026 3:17,August,Bhaktapur-Suryabinayak,Lalitpur-Jhamsikhel,345,Cash,Cloudy,0,0,4.3,Completed
415,7/25/2026 3:47,July,Thamel,Chabahil,489,Cash,Heavy Monsoon Rain,0,1,3.9,Completed
416,6/12/2026 14:55,June,Koteshwor,Balaju,227,Fonepay,Clear,0,1,4.7,Completed
417,8/15/2026 22:22,August,Putalisadak,Koteshwor,225,Fonepay,Clear,0,1,4.7,Completed
418,6/8/2026 18:22,June,Lalitpur-Jhamsikhel,Bhaktapur-Suryabinayak,370,Fonepay,Cloudy,1,0,5,Completed
419,7/8/2026 9:36,July,Lalitpur-Jhamsikhel,Balaju,321,Cash,Heavy Monsoon Rain,1,0,4.9,Completed
420,7/23/2026 1:17,July,Chabahil,Putalisadak,345,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
421,6/19/2026 22:20,June,Thamel,Balaju,370,Esewa,Clear,0,0,3.7,Completed
422,8/20/2026 8:40,August,Putalisadak,Thamel,158,Esewa,Clear,0,0,,Canceled
423,8/21/2026 2:25,August,Lalitpur-Jhamsikhel,Putalisadak,352,Khalti,Clear,0,0,4.9,Completed
424,7/12/2026 18:00,July,Koteshwor,Putalisadak,393,Esewa,Clear,1,1,,Canceled
425,6/9/2026 17:25,June,Thamel,Lalitpur-Jhamsikhel,484,Fonepay,Cloudy,1,0,3.9,Completed
426,7/7/2026 10:35,July,Chabahil,Bhaktapur-Suryabinayak,383,Esewa,Clear,1,1,,Canceled
427,8/27/2026 1:02,August,Koteshwor,Putalisadak,128,Esewa,Cloudy,0,1,,Canceled
428,6/16/2026 5:28,June,Balaju,Kalanki,223,Esewa,Clear,0,1,5,Completed
429,6/17/2026 20:19,June,Chabahil,Balaju,167,Khalti,Clear,0,1,4.5,Completed
430,7/3/2026 2:23,July,Chabahil,Kalanki,386,Esewa,Heavy Monsoon Rain,0,1,4.6,Completed
431,6/30/2026 13:41,June,Koteshwor,Putalisadak,168,Cash,Heavy Monsoon Rain,0,1,3.8,Completed
432,6/10/2026 4:37,June,Thamel,Bhaktapur-Suryabinayak,124,Esewa,Cloudy,0,0,3.5,Completed
433,7/14/2026 3:55,July,Putalisadak,Bhaktapur-Suryabinayak,509,Fonepay,Heavy Monsoon Rain,0,0,,Canceled
434,6/10/2026 7:24,June,Koteshwor,Putalisadak,172,Cash,Clear,0,1,4,Completed
435,7/9/2026 4:24,July,Chabahil,Putalisadak,217,Fonepay,Heavy Monsoon Rain,0,1,,Canceled
436,8/7/2026 18:00,August,Chabahil,Lalitpur-Jhamsikhel,297,Khalti,Cloudy,1,1,4.4,Completed
437,6/20/2026 13:39,June,Balaju,Putalisadak,229,Fonepay,Heavy Monsoon Rain,0,0,4.8,Completed
438,6/18/2026 3:37,June,Putalisadak,Chabahil,281,Esewa,Clear,0,1,4.7,Completed
439,7/2/2026 8:41,July,Koteshwor,Chabahil,186,Khalti,Heavy Monsoon Rain,0,1,,Canceled
440,8/24/2026 9:13,August,Thamel,Putalisadak,352,Esewa,Clear,1,0,4.5,Completed
441,7/1/2026 15:24,July,Koteshwor,Chabahil,156,Esewa,Cloudy,0,1,,Canceled
442,8/7/2026 0:23,August,Bhaktapur-Suryabinayak,Koteshwor,335,Esewa,Clear,0,1,4,Completed
443,8/27/2026 5:48,August,Balaju,Putalisadak,179,Cash,Heavy Monsoon Rain,0,0,4.4,Completed
444,6/2/2026 8:13,June,Kalanki,Koteshwor,530,Esewa,Heavy Monsoon Rain,0,1,3.9,Completed
445,8/31/2026 16:49,August,Putalisadak,Thamel,210,Esewa,Clear,1,0,4.5,Completed
446,8/8/2026 19:09,August,Lalitpur-Jhamsikhel,Kalanki,272,Khalti,Heavy Monsoon Rain,1,1,,Canceled
447,8/5/2026 6:51,August,Chabahil,Bhaktapur-Suryabinayak,448,Khalti,Heavy Monsoon Rain,0,1,,Canceled
448,8/15/2026 20:48,August,Koteshwor,Thamel,338,Esewa,Heavy Monsoon Rain,0,1,3.6,Completed
449,6/12/2026 13:07,June,Balaju,Lalitpur-Jhamsikhel,278,Cash,Clear,0,0,4.5,Completed
450,8/24/2026 23:11,August,Koteshwor,Kalanki,125,Fonepay,Clear,0,1,3.7,Completed
451,7/15/2026 16:33,July,Lalitpur-Jhamsikhel,Koteshwor,239,Khalti,Cloudy,1,1,4.6,Completed
452,7/5/2026 23:56,July,Koteshwor,Balaju,291,Cash,Cloudy,0,1,4.7,Completed
453,7/5/2026 16:04,July,Lalitpur-Jhamsikhel,Putalisadak,635,Cash,Heavy Monsoon Rain,1,0,,Canceled
454,7/29/2026 16:23,July,Kalanki,Lalitpur-Jhamsikhel,523,Fonepay,Heavy Monsoon Rain,1,1,,Canceled
455,6/21/2026 8:49,June,Koteshwor,Bhaktapur-Suryabinayak,236,Cash,Clear,0,1,4.6,Completed
456,6/1/2026 1:54,June,Kalanki,Chabahil,361,Cash,Cloudy,0,1,4,Completed
457,6/20/2026 5:59,June,Kalanki,Bhaktapur-Suryabinayak,327,Esewa,Heavy Monsoon Rain,0,1,,Canceled
458,7/12/2026 7:26,July,Bhaktapur-Suryabinayak,Chabahil,434,Cash,Heavy Monsoon Rain,0,1,3.7,Completed
459,8/26/2026 1:11,August,Thamel,Balaju,325,Cash,Cloudy,0,0,,Canceled
460,6/9/2026 14:55,June,Lalitpur-Jhamsikhel,Balaju,401,Khalti,Heavy Monsoon Rain,0,0,3.6,Completed
461,7/29/2026 0:23,July,Thamel,Chabahil,341,Khalti,Heavy Monsoon Rain,0,1,,Canceled
462,7/30/2026 11:37,July,Balaju,Putalisadak,416,Fonepay,Heavy Monsoon Rain,1,0,,Canceled
463,6/20/2026 0:59,June,Putalisadak,Kalanki,297,Fonepay,Cloudy,0,1,4.5,Completed
464,8/28/2026 0:21,August,Kalanki,Balaju,277,Esewa,Cloudy,0,1,3.7,Completed
465,8/7/2026 7:26,August,Balaju,Kalanki,368,Fonepay,Heavy Monsoon Rain,0,1,3.6,Completed
466,6/30/2026 16:26,June,Bhaktapur-Suryabinayak,Thamel,218,Cash,Clear,1,0,,Canceled
467,8/4/2026 4:40,August,Putalisadak,Kalanki,478,Cash,Heavy Monsoon Rain,0,1,,Canceled
468,8/24/2026 4:15,August,Lalitpur-Jhamsikhel,Chabahil,321,Khalti,Clear,0,1,4.6,Completed
469,7/12/2026 10:28,July,Lalitpur-Jhamsikhel,Koteshwor,289,Cash,Clear,1,1,,Canceled
